"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"42" 41 915 741.9 67 67.01 99 102.63 145 145 0.88309788161231 0.893551062602473 1.50961272879896 1.43645955614806 2.47903268041729 2.34079133481662 7 6.77 11 9.53 14 11.56
"43" 42 914 737 67 66.74 98 102.22 144 144 0.883593742773868 0.894510233637038 1.51017029195957 1.43155693363955 2.47846269429083 2.33530205651413 7 6.76 11 9.51 14 11.47
"44" 43 913 731.26 67 66.52 98 101.72 143 143 0.884713640262434 0.895043881482473 1.50144725343079 1.42813417709486 2.47249858742523 2.3292687132801 7 6.7 11 9.43 14 11.35
"45" 44 912 726.34 66 66.34 98 101.23 142 142 0.886072104487808 0.895601598275895 1.49561805575546 1.4253131842505 2.47411316920969 2.31892571049411 7 6.61 11 9.38 14 11.28
"46" 45 911 723.08 65 66.07 98 100.7 141 141 0.886072104487808 0.896446124517864 1.49027406414202 1.42082958543864 2.47573129563034 2.31106598390971 7 6.59 11 9.35 14 11.2
"47" 46 910 718.26 65 65.88 98 100.22 140 140 0.887216178013246 0.897147983550035 1.48650794163311 1.41867137317758 2.46125328639435 2.3006105019405 7 6.62 11 9.32 14 11.1
"48" 47 909 712.72 65 65.6 98 99.74 139 139 0.889538370969789 0.897963051285443 1.47894183692871 1.41535706108684 2.45455376696527 2.29252111398045 7 6.59 11 9.2 14 11.06
"49" 48 908 707.3 65 65.35 97 99.18 138 138 0.889663113349908 0.898524085632578 1.47946930591211 1.41486981144287 2.44709131093888 2.28294725461147 7 6.57 11 9.18 14 11
"50" 49 907 702.87 64 65.06 96 98.65 137 137 0.88960077739709 0.899136798087178 1.47999793800242 1.41124144284863 2.44868678096197 2.27512732758774 7 6.58 11 9.06 14 10.89
"51" 50 906 698.61 63 64.77 96 98.13 136 136 0.89045515447718 0.899962906033733 1.47277190483986 1.40748125878397 2.45028577299394 2.27014963174456 7 6.47 11 9.06 14 10.84
"52" 51 905 693.12 63 64.52 95 97.71 135 135 0.89045515447718 0.900438007626925 1.47329430473471 1.40482458192568 2.4408455629232 2.26224684406645 7 6.45 11 8.97 14 10.74
"53" 52 904 687.97 62 64.3 94 97.18 134 134 0.89045515447718 0.901114479121013 1.47381786038154 1.40248501856264 2.44243941863439 2.2481796350487 7 6.46 11 8.92 14 10.65
"54" 53 903 680.24 61 63.98 93 96.73 133 133 0.89045515447718 0.902189879980328 1.47434257562006 1.39886401155729 2.44403680448006 2.23647188371184 7 6.45 11 8.89 14 10.6
"55" 54 902 676.31 61 63.74 92 96.15 132 132 0.890958994301212 0.902729757245217 1.474868454307 1.39676836735904 2.4346613472609 2.22621322676423 7 6.43 11 8.78 14 10.49
"56" 55 901 671.18 61 63.5 91 95.61 131 131 0.891524817095879 0.903513823002743 1.47539550031622 1.39195041048386 2.42127273967022 2.22024492560513 7 6.44 11 8.79 14 10.43
"57" 56 900 666.37 61 63.25 91 95.08 130 130 0.893873999886984 0.904390768620478 1.47198043813834 1.38877723158397 2.41400900942511 2.20909659111604 7 6.42 11 8.76 14 10.38
"58" 57 899 661.21 61 62.97 90 94.55 129 129 0.894381717162568 0.905131901062717 1.47250544418744 1.38538825806167 2.40538515381044 2.20197515925864 7 6.36 11 8.71 14 10.29
"59" 58 898 657.81 61 62.73 89 94.01 128 128 0.894890011529177 0.906003637200057 1.47303161951504 1.38144439901353 2.38771448725551 2.19467952664572 7 6.32 11 8.68 14 10.26
"60" 59 897 651.66 61 62.51 88 93.53 127 127 0.895398883971286 0.906767256305123 1.47355896803178 1.37929539575647 2.38262934819031 2.18287256581137 7 6.32 11 8.65 14 10.15
"61" 60 896 645.88 61 62.28 88 92.97 126 126 0.89598238510223 0.907539923268671 1.47110797946426 1.3755716604133 2.37600298645766 2.17121297466446 7 6.3 11 8.58 14 10.01
"62" 61 895 641.24 61 62 88 92.55 125 125 0.897573795489082 0.908108535412871 1.45871235829313 1.37309738773769 2.36811864613441 2.16061330964787 7 6.29 11 8.52 13 9.96
"63" 62 894 635.91 61 61.78 88 92.11 124 124 0.898086377031315 0.909069689956929 1.45698832289973 1.36815559296164 2.36555440063808 2.15407058700947 7 6.31 11 8.47 13 9.9
"64" 63 893 629.11 61 61.41 87 91.57 123 123 0.89814454408893 0.909782637388948 1.45750006794217 1.36467211085433 2.35896347034757 2.15217914857744 7 6.2 11 8.4 13 9.81
"65" 64 892 625.14 61 61.23 87 90.98 122 122 0.899241727778242 0.910260158869472 1.4453576256043 1.36164414879372 2.35379043116633 2.14436561218142 7 6.21 11 8.35 13 9.75
"66" 65 891 619.27 61 60.93 87 90.35 121 121 0.901119070306276 0.911056224556237 1.43949013257379 1.35968807122779 2.34497969731819 2.13139917372448 7 6.17 11 8.24 13 9.66
"67" 66 890 611.77 61 60.68 87 89.75 120 120 0.903015230041307 0.911246326145964 1.43421654385286 1.35824829175795 2.33708540178059 2.12611577087376 7 6.09 11 8.19 13 9.63
"68" 67 889 607.09 60 60.4 87 89.15 119 119 0.903015230041307 0.912345882471541 1.43105264295469 1.35423590928632 2.33858943485346 2.11756133056609 7 6.05 11 8.1 13 9.53
"69" 68 888 602.02 59 60.2 87 88.51 118 118 0.903950025141143 0.912872993429472 1.42788161615359 1.35337677165888 2.34009685538821 2.10857070003194 7 6.05 11 8.06 13 9.44
"70" 69 887 596.21 59 59.88 87 87.88 117 117 0.905135730669528 0.913792859272653 1.42451377637554 1.35026185849633 2.33820399795075 2.09642502997314 7 5.98 11 8.01 13 9.38
"71" 70 886 589.77 59 59.6 87 87.32 116 116 0.907056563938248 0.914419823680351 1.4227355752202 1.34723988081733 2.33137990010898 2.09279867228661 7 5.96 11 7.94 13 9.33
"72" 71 885 583.66 59 59.33 86 86.74 115 115 0.907056563938248 0.915238180391846 1.42321324253684 1.34374410856447 2.32682922266564 2.08310777621467 7 5.95 11 7.95 13 9.29
"73" 72 884 577.76 58 59.07 85 86.15 114 114 0.907002946463156 0.915537087288232 1.42369199054876 1.34219020505463 2.32833016070033 2.07867199406083 7 5.95 11 7.93 13 9.2
"74" 73 883 574.28 57 58.77 85 85.6 113 113 0.907002946463156 0.916298911336895 1.42190681726512 1.33875107596985 2.32983449836817 2.07090222174036 7 5.93 11 7.9 13 9.16
"75" 74 882 570.05 56 58.45 84 85.06 112 112 0.906875225224818 0.917302612665825 1.42238516966565 1.33608285420247 2.33134224723253 2.0573095147773 7 5.89 11 7.83 13 9.07
"76" 75 881 566.3 56 58.1 84 84.54 111 111 0.907373219090069 0.918157800867121 1.41455603880188 1.33310481016491 2.32328192336359 2.05155743789524 7 5.84 11 7.75 13 8.97
"77" 76 880 559.96 55 57.77 84 83.94 110 110 0.908320754153779 0.918402167980658 1.40893765993976 1.33136839915152 2.32478565282196 2.04270142492653 7 5.85 11 7.66 13 8.9
"78" 77 879 554.24 55 57.5 83 83.39 109 109 0.908846609110881 0.919298630705442 1.40940289049715 1.32836150855305 2.31713444982743 2.03264693657646 7 5.81 10 7.58 13 8.86
"79" 78 878 549.29 54 57.15 82 82.85 108 108 0.908846609110881 0.920280692524935 1.40986918080523 1.32526834465528 2.31863460295936 2.01786527118876 7 5.79 10 7.56 13 8.76
"80" 79 877 545.1 53 56.81 82 82.32 107 107 0.909712325241894 0.921324510882643 1.40277353724584 1.32088496820506 2.32013817719306 2.01122140010382 7 5.74 10 7.48 13 8.7
"81" 80 876 540.09 52 56.5 82 81.78 106 106 0.909712325241894 0.921738217296314 1.3979318817239 1.31930952451373 2.32164518424465 2.00416392890249 7 5.67 10 7.41 13 8.64
"82" 81 875 535.32 51 56.18 82 81.23 105 105 0.909712325241894 0.923114668242877 1.39533563847499 1.31414380767763 2.32315563588379 1.99292927703263 7 5.63 10 7.37 13 8.55
"83" 82 874 530.35 51 55.9 82 80.62 104 104 0.909640124972357 0.924029213280044 1.39349963806134 1.31025842558364 2.31662789334143 1.98379906265949 7 5.61 10 7.26 13 8.4
"84" 83 873 525.78 51 55.61 81 80.02 103 103 0.91104181705821 0.92509937214049 1.39395038220574 1.30691446264586 2.31008519606243 1.97313914487609 7 5.57 10 7.17 13 8.25
"85" 84 872 521.21 51 55.34 81 79.43 102 102 0.912075972416791 0.925747200229329 1.39048569743845 1.30384786319651 2.30852606816282 1.96620714687091 7 5.5 10 7.12 13 8.17
"86" 85 871 516.13 51 54.93 80 78.84 101 101 0.912075972416791 0.926486194905346 1.39093401626444 1.30056442753921 2.2925970980292 1.962310304768 7 5.48 10 7.1 13 8.18
"87" 86 870 511.29 51 54.64 79 78.25 100 100 0.911973491889112 0.927840995655716 1.39138336570842 1.29724765323819 2.29015737572891 1.95032202310928 7 5.42 10 7.01 13 8.07
"88" 87 869 506.84 50 54.33 78 77.65 99 99 0.911973491889112 0.928836773587187 1.39183374932834 1.29568007976897 2.2916420217309 1.93795158526794 7 5.38 10 6.94 13 7.98
"89" 88 868 501.89 50 53.94 77 76.94 98 98 0.912505280668833 0.929430115818183 1.39228517069853 1.29521568256749 2.2758171312621 1.92940530904101 7 5.33 10 6.87 13 7.87
"90" 89 867 495.85 50 53.66 76 76.31 97 97 0.913793303369943 0.929924705307474 1.39273763340984 1.29467320954724 2.26109300639456 1.92429368540755 7 5.3 10 6.81 13 7.75
"91" 90 865 490.64 50 53.3 75 75.69 96 96 0.913793303369943 0.930837842813721 1.39364569730211 1.28880381977082 2.23973111401517 1.91383391787975 7 5.28 10 6.73 13 7.68
"92" 91 863 485.14 50 52.91 74 75.1 95 95 0.914662193044906 0.93157733280107 1.39455797006527 1.28556689298214 2.2333655585552 1.90915255023885 7 5.25 10 6.67 13 7.66
"93" 92 861 478.98 50 52.63 73 74.42 94 94 0.91531392420034 0.932519405093621 1.39547448102942 1.2827677437115 2.20726826286317 1.90161691409478 7 5.2 10 6.65 13 7.6
"94" 93 859 475.03 49 52.33 72 73.82 93 93 0.915264178131477 0.933679954317068 1.39639525979782 1.28022144631285 2.21007913192688 1.88848975928459 7 5.2 10 6.58 13 7.51
"95" 94 857 470.39 49 52.03 71 73.18 92 92 0.914726851723013 0.93467302006621 1.39732033625009 1.27724769299949 2.19954335708906 1.87416187943604 7 5.19 10 6.5 13 7.39
"96" 95 855 464.76 49 51.65 70 72.45 91 91 0.915183337872449 0.9351485897582 1.39824974054541 1.27568243500888 2.1811230432102 1.86674817350144 7 5.12 10 6.41 12 7.32
"97" 96 853 458.15 49 51.31 70 71.8 90 90 0.916106176672812 0.935500382695024 1.39355553299565 1.27419732155358 2.17717165575985 1.85690870071182 7 5.07 10 6.37 12 7.23
"98" 97 851 452.17 48 50.92 69 71.2 89 89 0.916056738370802 0.936941665278681 1.39448045786755 1.26794689475274 2.17993821664295 1.8504179721966 7 5.06 10 6.32 12 7.17
"99" 98 849 448.78 48 50.62 69 70.56 88 88 0.917222431717631 0.938590853419935 1.38975525456331 1.26371759109929 2.17329496155848 1.83787976916338 7 4.99 10 6.26 12 7.07
"100" 99 847 444.51 48 50.25 68 69.96 87 87 0.916581929145608 0.939800469703659 1.39067557393654 1.25914821018305 2.17039759603555 1.83415414033567 7 4.92 10 6.25 12 7.02
"101" 100 845 437.66 48 49.91 67 69.31 86 86 0.915890885294553 0.940569484745873 1.39160024985118 1.25652198719279 2.16684908212196 1.82554519082836 7 4.86 10 6.2 12 6.94
"102" 101 843 433.1 47 49.57 66 68.76 85 85 0.915741181656917 0.942014370100255 1.39252931331465 1.25144768187433 2.16961740734645 1.81496937024869 7 4.81 10 6.09 12 6.82
"103" 102 841 427.46 47 49.26 65 68.11 84 84 0.916128866672759 0.942523639966377 1.39346279562931 1.25081452419516 2.14460987236004 1.80615617261624 7 4.7 10 6.04 12 6.72
"104" 103 839 422.47 46 48.91 65 67.49 83 83 0.917857200798595 0.943536881488476 1.38690859596906 1.24696218609452 2.14733838218688 1.79502671024435 7 4.69 10 5.93 12 6.69
"105" 104 837 418.77 46 48.51 64 66.9 82 82 0.919357344491758 0.94469261634475 1.38783310874318 1.24209082637486 2.1453009589663 1.78858181179146 7 4.64 10 5.82 12 6.59
"106" 105 835 414.38 46 48.14 63 66.22 81 81 0.920269644930763 0.945869668757231 1.38876205032101 1.23907775398295 2.11051908814582 1.77956464240578 7 4.57 10 5.76 12 6.54
"107" 106 833 410.55 46 47.79 62 65.58 80 80 0.921786384505445 0.947081643324114 1.38969545260269 1.23567115415445 2.108383479714 1.76594942777675 7 4.55 10 5.7 12 6.48
"108" 107 831 404.63 46 47.37 61 64.94 79 79 0.923389151313654 0.947702974168321 1.39063334779548 1.23200662924518 2.09517947826619 1.75808742140327 7 4.54 10 5.63 12 6.37
"109" 108 829 400.6 45 47 60 64.31 78 78 0.923250292087585 0.948568937421057 1.39157576841742 1.22915968889574 2.0978216482982 1.74899769615881 7 4.53 9 5.6 12 6.34
"110" 109 827 396.44 45 46.71 59 63.64 77 77 0.924423009466002 0.949372859453867 1.39252274730114 1.22334566901361 2.08751715545862 1.73843592409641 7 4.45 9 5.55 12 6.24
"111" 110 825 390.65 45 46.31 59 62.94 76 76 0.927551748482407 0.950749576066152 1.38314168206131 1.22018623609802 2.06585876389902 1.7279364704883 7 4.43 9 5.51 12 6.14
"112" 111 823 386.51 44 45.94 59 62.32 75 75 0.930378845172141 0.952078273400387 1.3644655080237 1.21395859966524 2.06844894315515 1.71933747937778 7 4.37 10 5.46 12 6.02
"113" 112 821 381.18 44 45.56 59 61.59 74 74 0.932407943948767 0.952509216776205 1.34928845425207 1.21307742535688 2.0522754134734 1.70820835110991 7 4.37 10 5.44 12 6
"114" 113 819 375.97 43 45.09 59 60.94 73 73 0.931697174160628 0.953025937804643 1.34525741262631 1.20894371018913 2.05484507260276 1.69678813344408 7 4.37 9 5.38 12 5.93
"115" 114 817 371.3 42 44.72 58 60.17 72 72 0.931555615546504 0.95301662222023 1.34610259601096 1.20826113778616 2.05742731268258 1.69046872472294 7 4.33 9 5.31 12 5.87
"116" 115 815 366.07 41 44.26 57 59.52 71 71 0.931445291137893 0.953187162436185 1.34695192753491 1.20491048147143 2.06002222633333 1.68582034924886 7 4.23 9 5.22 12 5.84
"117" 116 813 361.61 40 43.84 56 58.8 70 70 0.931302685446173 0.95336130482444 1.34780543781175 1.20439391195061 2.06262990708692 1.67964719375635 7 4.18 9 5.13 12 5.76
"118" 117 811 357.25 40 43.47 55 58.22 69 69 0.933037579185824 0.955069997528776 1.34866315775703 1.20013497644583 2.0383079367431 1.67244415547418 7 4.13 9 5.07 11 5.66
"119" 118 809 351.87 39 43.09 55 57.6 68 68 0.934597450150897 0.9556523620438 1.34243886447389 1.19611794290103 2.04087482904654 1.66146821399764 7 4.04 9 5 11 5.57
"120" 119 806 346.48 38 42.7 54 56.82 67 67 0.934363324194135 0.956451917725636 1.34371345081809 1.19347306595053 2.04474905297599 1.65409487456999 6 3.96 9 4.91 11 5.52
"121" 120 803 342.6 38 42.27 53 56.12 66 66 0.937477479136395 0.956870408825177 1.34499756084605 1.19204493934585 2.01424455525314 1.64408263368169 7 3.95 9 4.81 11 5.42
"122" 121 800 337.06 38 41.89 53 55.46 65 65 0.939145075655558 0.957272835477247 1.33771957131126 1.18893326325183 1.9760839082518 1.63091191488558 7 3.91 9 4.78 11 5.33
"123" 122 797 330.39 38 41.54 52 54.81 64 64 0.942216257692875 0.958737985136519 1.33899078676162 1.18559951822914 1.96730640100793 1.62091525365568 7 3.92 9 4.73 11 5.3
"124" 123 794 325.2 37 41.09 51 54.07 63 63 0.942005593914038 0.95867682108725 1.34027160837407 1.18533443999314 1.97096121108731 1.61321659868712 6 3.88 9 4.68 11 5.26
"125" 124 791 319.62 37 40.61 50 53.35 62 62 0.942150732350158 0.960154068420355 1.34156214544755 1.18261426957272 1.95376353079244 1.60032665120828 6 3.88 9 4.59 11 5.12
"126" 125 788 313.76 37 40.27 50 52.62 61 61 0.941200830860934 0.961335100652865 1.32986064790756 1.17792388720143 1.91439368975586 1.58130236680002 6 3.86 9 4.5 11 5.05
"127" 126 785 308.21 36 39.8 49 51.81 60 60 0.940966468654131 0.962324926053346 1.33112126184861 1.17830458424225 1.91788818793327 1.57255040550188 6 3.77 9 4.43 11 4.99
"128" 127 782 302.62 35 39.34 48 51.04 59 59 0.940715892311211 0.963387269989362 1.33239154801938 1.17639303835351 1.92140949811716 1.56268661101182 6 3.71 9 4.41 11 4.9
"129" 128 779 297.43 34 38.89 47 50.35 58 58 0.940480047803308 0.964121215433397 1.3336716181658 1.1718712742252 1.92495793007396 1.55364995164678 6 3.62 9 4.3 11 4.79
"130" 129 776 291.79 34 38.42 46 49.57 57 57 0.939490804924629 0.964501081084618 1.3349615857618 1.17010477533163 1.89201381871074 1.54412618206203 6 3.6 9 4.23 11 4.71
"131" 130 773 285.76 34 37.99 45 48.81 56 56 0.940382964765643 0.965239680633401 1.33626156604289 1.16696853592246 1.87853642204488 1.5356961230074 6 3.56 9 4.19 11 4.67
"132" 131 770 279.77 33 37.4 44 47.96 55 55 0.940143822323131 0.96552045817436 1.33757167604046 1.16607591805721 1.88195929122168 1.52980230632557 6 3.53 9 4.12 11 4.6
"133" 132 767 273.57 32 36.93 44 47.21 54 54 0.941973928901075 0.967219579851795 1.32471212202798 1.1601423661136 1.88540893642854 1.52069776482414 6 3.44 8 4.07 10 4.5
"134" 133 763 269.44 32 36.39 43 46.43 53 53 0.942919797322164 0.968241785344825 1.32641441362446 1.15625919021182 1.84538324285452 1.5160887566807 6 3.41 8 4 10 4.42
"135" 134 759 264.12 32 35.89 43 45.72 52 52 0.953037917030987 0.968939846748703 1.29785503160036 1.15331348729026 1.83473235195633 1.50854821169266 6 3.36 8 3.93 10 4.31
"136" 135 755 260.65 32 35.34 42 45.04 51 51 0.956582261242854 0.970275685864389 1.29943307150287 1.14999119154093 1.82396860393604 1.50063482078481 6 3.25 8 3.85 10 4.22
"137" 136 751 256.79 31 34.87 41 44.19 50 50 0.956304373597335 0.97139970475255 1.30102792141767 1.14857184446971 1.82835725162677 1.49000512514038 6 3.22 8 3.81 10 4.18
"138" 137 747 251.16 31 34.35 41 43.4 49 49 0.954777230118596 0.972150563840622 1.28685898933553 1.14519345123479 1.82089329745205 1.47945930124154 6 3.16 8 3.74 10 4.1
"139" 138 743 245.24 31 33.85 40 42.6 48 48 0.956738643431853 0.972839422636123 1.2884033176765 1.14241117489093 1.8060469305782 1.47383420920597 6 3.13 8 3.7 10 4.01
"140" 139 739 241.29 31 33.41 39 41.82 47 47 0.956959549125887 0.973716506573302 1.28996436405093 1.14137172282351 1.79958439704953 1.4593249117595 6 3.08 8 3.58 10 3.91
"141" 140 735 236.48 30 32.95 38 41.03 46 46 0.95665396466076 0.974307334956383 1.29154240140631 1.13862209621675 1.80393587676136 1.44652913222261 6 3 8 3.51 10 3.8
"142" 141 731 232.49 29 32.42 37 40.23 45 45 0.955684259427386 0.975420169294061 1.29313770866435 1.13764651288933 1.80833497868618 1.44060775404361 6 2.95 8 3.49 10 3.78
"143" 142 726 225.06 29 31.89 36 39.47 44 44 0.955452204236007 0.976656243363287 1.29515656340722 1.13172404418182 1.79104029276706 1.43284958143349 6 2.88 8 3.43 10 3.7
"144" 143 721 219.32 28 31.38 35 38.69 43 43 0.955064503740504 0.977753997407105 1.29720341890935 1.12771147876906 1.79652600908306 1.41697937890909 6 2.88 8 3.37 9 3.65
