"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"29" 28 919 595.05 48 48 106 88.52 154 117.61 0.876234270340539 0.900832554273885 1.50885575501432 1.35606485956832 2.76426874932473 2.72045435296082 7 4.86 11 8.28 14 9.78
"30" 29 917 583.68 47 47 104 87.19 152 115.14 0.876234270340539 0.90174805456109 1.50996558217902 1.34950226877663 2.76593563863623 2.72508674321208 7 4.76 11 8.17 14 9.68
"31" 30 915 574.54 46 46 104 85.84 151 113 0.87684253032525 0.902134429497262 1.50816261653949 1.34583894598896 2.76979560724527 2.73268693076077 7 4.69 11 8.02 14 9.47
"32" 31 913 561.49 45 45 104 84.41 150 110.7 0.878829003685184 0.902984537101013 1.5023909036445 1.34101838450774 2.77367248699827 2.73495325104037 7 4.64 11 7.92 14 9.28
"33" 32 910 550.83 44 44 103 82.95 149 108.32 0.87866633984125 0.903520924961995 1.50404713739278 1.33686235819823 2.77951975893343 2.73563072686146 7 4.53 11 7.79 14 9.16
"34" 33 907 541 43 43 102 81.46 148 105.96 0.878322812531401 0.904433429434251 1.50571432748338 1.33150714202485 2.78540571182957 2.73378119857422 7 4.45 11 7.64 14 8.95
"35" 34 904 525.21 42 42 101 79.88 147 103.29 0.878158785874302 0.905302741593672 1.50739258299494 1.32454779410542 2.79133073078476 2.73733081897769 7 4.29 11 7.48 14 8.8
"36" 35 901 515.19 41 41 100 78.45 145 100.92 0.878563213938655 0.907154067102011 1.50529160879927 1.31585613479236 2.79433222630954 2.74227249011537 7 4.17 11 7.38 14 8.65
"37" 36 898 504.28 40 40 99 77.06 143 98.55 0.878924674428122 0.908571511730504 1.50475249390662 1.30857394069414 2.79735377637012 2.74101059333969 7 4.09 11 7.23 14 8.41
"38" 37 895 494.53 39 39 97 75.86 140 96.29 0.879647934896877 0.910856677992982 1.50095503293996 1.29839814691749 2.79667451528533 2.7512769178017 7 3.99 11 7.13 13 8.22
"39" 38 892 484.12 38 38 96 74.5 139 94.12 0.879415774028929 0.912253255869447 1.50263985928393 1.29142952190188 2.80271714257889 2.75461669355395 7 3.93 11 6.99 13 8.06
"40" 39 889 471.78 37 37 94 73.22 136 91.98 0.879780932284533 0.913514766254449 1.50208633799917 1.28365330333419 2.8020513961534 2.76630796358809 7 3.83 10 6.92 13 7.93
"41" 40 885 456.85 36 36 93 71.47 134 89.25 0.882570979637252 0.914152097346906 1.49206639720403 1.27861713733827 2.80678489240447 2.76402363342526 7 3.67 10 6.69 13 7.72
"42" 41 880 442.96 35 35 92 69.98 132 86.77 0.883754852041098 0.916173618287711 1.48275285935585 1.27199974365817 2.81336102879048 2.76749552900116 7 3.55 10 6.47 13 7.4
"43" 42 875 426.18 34 34 92 68.17 131 84.04 0.884429347406576 0.917863536766396 1.47895969903037 1.26473704992788 2.82372309181214 2.75494228779296 7 3.42 10 6.28 13 7.21
"44" 43 870 414.03 33 33 91 66.63 130 81.78 0.883625532628678 0.919615487849663 1.48171234097882 1.25493301007269 2.83420425900647 2.76159065637449 7 3.34 10 6.13 13 7
"45" 44 865 401.58 32 32 90 65.16 129 79.36 0.88292316519313 0.922900636665653 1.48449680537754 1.24221022671058 2.84480659576373 2.75358000710691 7 3.25 10 5.99 13 6.8
"46" 45 860 391.98 31 31 89 63.72 126 77.23 0.884154442381084 0.924305694373758 1.47983199970916 1.23516830270539 2.84630890568178 2.76722173881961 7 3.14 10 5.9 13 6.63
"47" 46 854 375.33 30 30 88 61.91 123 74.55 0.885219190353358 0.926336329776674 1.47607812590874 1.22600849816818 2.84698934805896 2.76369805365388 6 3.08 10 5.75 12 6.38
"48" 47 848 365.18 29 29 87 60.29 121 72.32 0.888233278574607 0.927156870397307 1.45964132586409 1.21984586988345 2.85603036290456 2.77584175813253 6 3.05 10 5.61 12 6.21
"49" 48 842 353.88 28 28 85 58.66 117 69.93 0.888676286628824 0.929674383461478 1.45737078338269 1.21053289591634 2.84944794399638 2.77826493967112 6 2.9 10 5.4 12 6.02
"50" 49 835 341.39 27 27 83 57.12 113 67.66 0.892703957031819 0.930447834032179 1.4274469054555 1.20476764884385 2.84094009073048 2.78314287346781 6 2.73 9 5.21 12 5.81
"51" 50 828 327.44 26 26 81 55.3 110 65.08 0.892380512142835 0.931648274155911 1.42864512808616 1.19815133941635 2.84297288130196 2.78241517831352 6 2.56 9 4.98 12 5.54
"52" 51 820 313.33 25 25 80 53.54 107 62.56 0.898311397814663 0.935133957507191 1.38954401835656 1.18521170072671 2.84670692915574 2.7830920094696 6 2.49 9 4.83 12 5.35
"53" 52 812 300.37 24 24 79 51.82 106 60.18 0.896790303477853 0.937104787137093 1.3933818904586 1.17818563237549 2.86490108609323 2.78922607536511 6 2.35 9 4.75 12 5.26
"54" 53 803 288.36 23 23 78 50.09 104 57.88 0.898998013634595 0.9375513721738 1.38311057422335 1.17362046849823 2.87473309979164 2.80755788937045 6 2.26 9 4.58 11 5.1
"55" 54 793 276.35 22 22 78 48.16 102 55.43 0.910456363556737 0.938679571756416 1.34370504983076 1.16661157566657 2.89352991708458 2.8181295911617 6 2.18 9 4.47 11 4.91
"56" 55 783 265.48 21 21 76 46.4 98 53.13 0.910629879132131 0.93991967943114 1.34213085541668 1.16019674614233 2.89777514568224 2.82245396045278 6 2.12 9 4.3 11 4.7
"57" 56 771 250.2 20 20 72 44.14 93 50.28 0.91151329381949 0.941960726042712 1.34009749140788 1.15272385559347 2.87684338628245 2.79437336146829 5 1.93 9 4.03 11 4.38
"58" 57 755 240.99 19 19 71 42.4 91 48.12 0.916392698200381 0.943972869084253 1.31327566668302 1.14497564597229 2.90347327923926 2.79745764442493 5 1.83 8 3.85 10 4.15
"59" 58 738 229.74 18 18 68 40.29 86 45.49 0.916285394882201 0.945097364654759 1.31247382493013 1.13979594409534 2.89741893936675 2.78645165333359 5 1.73 8 3.61 10 3.86
"60" 59 720 218.48 17 17 66 38.5 80 43.29 0.933931015477406 0.945843009305447 1.23193285499708 1.13463281899171 2.87783788342075 2.80088262799827 5 1.59 8 3.45 9 3.75
"61" 60 700 206.35 16 16 65 36.61 79 41.01 0.930681781563936 0.944574189860092 1.23855950799699 1.13579389185977 2.93149039437563 2.83178165121679 5 1.47 8 3.3 9 3.65
"62" 61 675 192.82 15 15 63 34.27 77 38.27 0.926553308925347 0.946610043488013 1.24739504533022 1.1293494544656 2.99625409258203 2.80913493701219 4 1.39 7 3.12 9 3.4
"63" 62 649 179.3 14 14 63 32.28 76 35.89 0.946245335566391 0.947594691325586 1.17421528691512 1.12440499207162 3.07622729197669 2.8260969620797 4 1.29 8 2.93 8 3.16
"64" 63 622 166.51 13 13 60 30.26 71 33.29 0.948699020415708 0.951714418508421 1.15935675875741 1.11205054413308 3.12005708238169 2.81623403078949 4 1.2 7 2.71 8 2.95
"65" 64 595 151.43 12 12 59 28.28 67 30.8 0.961476425941071 0.951650794225985 1.10750922688465 1.1075763698694 3.14783978091892 2.80513640427571 3 1.11 7 2.58 7 2.82
"66" 65 567 137.46 11 11 58 25.95 66 27.96 0.958251358491966 0.952475049952238 1.11281832450858 1.09828561034035 3.25390594293961 2.75088281366785 3 0.99 6 2.36 7 2.54
"67" 66 538 123.14 10 10 54 23.72 62 25.37 0.954429193304922 0.954217414789473 1.11889960965867 1.09038684769807 3.31577199588671 2.7645484866662 3 0.98 6 2.27 6 2.44
"68" 67 507 110.93 9 9 51 21.55 58 22.9 0.954007589328904 0.960215119513332 1.11426009307996 1.07201017279296 3.38765620933512 2.73584879745939 3 0.84 5 2.05 5 2.15
"69" 68 469 94.55 8 8 47 19.16 52 20.18 0.960143276598446 0.963217338747649 1.09698933331947 1.06326064634245 3.35697948473155 2.75986177842205 2 0.73 5 1.91 5 2
"70" 69 429 82.51 7 7 44 16.78 46 17.63 0.990465421457497 0.962879360640984 1.01900243705504 1.06649818503255 3.24849664237156 2.68231760525268 2 0.64 4 1.65 4 1.76
"71" 70 389 69.6 6 6 37 14.28 38 14.89 0.992297358937921 0.963093015530228 1.01319533186169 1.06105006165566 3.18505411529888 2.58395904902339 2 0.49 3 1.42 3 1.53
"72" 71 345 56.73 5 5 29 11.86 30 12.28 0.990396806681416 0.963368099129027 1.01487821476579 1.04859780344736 2.93259285410879 2.51777940755411 1 0.42 3 1.22 3 1.26
"73" 72 300 43.02 4 4 25 9.07 25 9.36 1 NA 1 1.03566844673196 3.02832789670021 2.27028390149527 1 0.33 2 0.99 2 1.02
"74" 73 244 32.38 3 3 15 6.83 15 6.98 1 NA 1 1.02974964894309 2.34658789262804 2.24037849757487 1 0.23 2 0.74 2 0.78
"75" 74 184 24.19 2 2 13 4.78 13 4.8 1 NA 1 1.00127076977281 2.46864286411048 2.09790596002598 0 0.1 1 0.47 1 0.47
"76" 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"77" 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
