"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"46" 45 12626 8115.66 38 36.51 77 77 325 240.53 0.789523570377373 0.794119902842878 3.18236326874091 3.1628835937905 3.81037424039768 3.03619930865265 9 6.92 9 5.66 16 10.16
"47" 46 12615 8023.65 38 36.43 76 76 322 237.45 0.78970105413726 0.794311647273912 3.1827799393867 3.1679700630865 3.79230475661121 3.01684485489453 9 6.87 9 5.62 16 10.07
"48" 47 12603 7881.76 38 36.39 75 75 321 234.41 0.789777544950093 0.794928092457609 3.18485828258059 3.1382945454198 3.77743060062356 2.99627167648459 9 6.78 9 5.56 16 9.93
"49" 48 12591 7777.52 38 36.33 74 74 318 231.56 0.790233171964725 0.794863107269659 3.18527324470457 3.15106398000219 3.75285917244222 2.97483862075944 9 6.75 9 5.45 16 9.77
"50" 49 12579 7663.35 38 36.31 73 73 317 228.27 0.790206701891943 0.795359943570964 3.18735793179706 3.15146627806104 3.74016818023612 2.94918022382391 9 6.62 9 5.37 16 9.62
"51" 50 12566 7572.96 38 36.21 72 72 315 225.57 0.790332682279458 0.794974651110702 3.18859241678252 3.16515375381815 3.7216848410589 2.92880879390993 9 6.56 9 5.25 16 9.52
"52" 51 12552 7445.56 38 36.18 71 71 314 222.32 0.790385894687545 0.795303252326201 3.19103348544368 3.17129128782504 3.70673406615654 2.90536200321604 9 6.49 9 5.19 16 9.44
"53" 52 12537 7372.13 38 36.11 70 70 311 219.61 0.790414498484131 0.795565789540715 3.19228087333189 3.16763790050797 3.68812748728338 2.88493187016222 9 6.45 9 5.1 15 9.32
"54" 53 12522 7240.9 38 36.06 69 69 309 216.07 0.790266530412518 0.796949133176597 3.19433087890897 3.14402840413787 3.66515000002479 2.85721490477684 9 6.36 9 5.06 15 9.17
"55" 54 12507 7113.35 38 35.98 68 68 307 213.31 0.790592621182043 0.796682755639672 3.19618377647487 3.14450131197702 3.6331374910024 2.84063916029088 9 6.33 9 5.07 15 9.04
"56" 55 12492 6990.58 38 35.95 67 67 302 210.34 0.791231522103379 0.796178550286846 3.19428375339368 3.1510795820953 3.61409642157142 2.81840628743054 9 6.26 9 4.94 15 8.93
"57" 56 12476 6889.81 37 35.88 66 66 301 207.53 0.790703591830068 0.79525946833666 3.19709783964362 3.16803433242939 3.61744890175298 2.80480570160349 9 6.22 9 4.88 15 8.84
"58" 57 12458 6770.14 37 35.81 65 65 300 203.96 0.790358130096269 0.79654609089773 3.20027232680959 3.16418815250815 3.60487211220045 2.7731312654701 9 6.17 9 4.86 15 8.69
"59" 58 12440 6653.58 37 35.77 64 64 294 200.86 0.790967944855636 0.796672802493134 3.19742531418084 3.15283833392992 3.58157772309785 2.75496282237141 9 6.07 9 4.78 15 8.54
"60" 59 12422 6543.93 37 35.73 63 63 293 197.85 0.791458605645683 0.797043568778228 3.20060947580178 3.16585425391551 3.54735193470593 2.73268526206516 9 6.05 9 4.7 15 8.48
"61" 60 12402 6450.72 37 35.63 62 62 292 194 0.79158682708189 0.799182878189504 3.20415827353731 3.14710667072209 3.54284819781313 2.70088659259904 9 5.98 8 4.62 15 8.31
"62" 61 12381 6326.12 37 35.59 61 61 288 191.02 0.791980500739637 0.798934778375291 3.20333181874727 3.1570377859159 3.51356393325226 2.68024421327791 9 5.84 8 4.55 15 8.17
"63" 62 12356 6242.44 37 35.56 60 60 284 188.05 0.793065974952594 0.79987195237104 3.20445881462506 3.15121752939204 3.49274040271451 2.64976478838239 9 5.79 8 4.5 15 8.02
"64" 63 12330 6135.7 37 35.5 59 59 280 184.81 0.793671354248866 0.799963942789266 3.20486724769269 3.15441087457663 3.46635635846711 2.62823983011415 9 5.66 8 4.41 15 7.88
"65" 64 12303 6021.41 37 35.41 58 58 279 181.44 0.794080381656391 0.802029068944403 3.20970601999926 3.13115419410527 3.44647820281587 2.58933071718079 9 5.65 8 4.33 15 7.69
"66" 65 12276 5951.6 37 35.3 57 57 277 178.15 0.793180708042167 0.803191659721444 3.21390142332136 3.12798028297488 3.41784398972372 2.56100364836397 9 5.6 8 4.27 15 7.58
