"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"46" 450 506 506 16 26.8 17 33.85 18 40.36 0.990474732603977 0.973034322318586 1.10657299286558 1.19836696645242 1.33065849694422 1.57563265502113 3 4.23 4 5.54 5 6.65
"47" 460 496 496 15 26.05 16 32.59 17 38.75 0.990134581645382 0.974691632882758 1.10872164191529 1.19058400881627 1.33732499889874 1.55836067385368 3 4.11 4 5.4 5 6.41
"48" 470 486 486 14 25.35 15 31.53 16 37.33 0.989779793052077 0.976568630575139 1.11095871273659 1.1848203962817 1.34426584249748 1.5447501552156 3 4.08 4 5.24 5 6.24
"49" 480 476 476 14 24.7 15 30.6 16 36.04 0.989380071358971 0.978863204820536 1.11328977813022 1.17759299298209 1.3514983181802 1.53138141442242 3 4.01 4 5.11 5 6.09
"50" 490 466 466 13 24.14 14 29.66 15 34.72 0.988993502810196 0.98090593038325 1.11572088924889 1.17098445322828 1.35904120054458 1.51677530680519 3 3.96 4 5.02 5 5.96
"51" 500 456 456 13 23.5 14 28.7 15 33.35 0.988559059651445 0.983514136731727 1.11825862804821 1.16310021233374 1.36691491108284 1.50206596994933 3 3.89 4 4.98 4 5.86
"52" 510 446 446 12 22.94 13 27.91 14 32.19 0.988101391283604 0.985575620831458 1.12091016679368 1.15636807823208 1.37514170281116 1.49075210737578 2 3.78 4 4.88 4 5.73
"53" 520 436 436 12 22.46 13 27.17 14 31.14 0.98761527005671 0.988640569480788 1.12368333575684 1.15030867610493 1.38374587030682 1.47979313289697 2 3.64 3 4.79 4 5.6
"54" 530 426 426 11 21.94 12 26.47 13 30.13 0.987065612295392 0.989607051886654 1.12658670044597 1.14408146470132 1.39275398932811 1.47059427838905 2 3.43 3 4.64 4 5.38
"55" 540 416 416 11 21.48 12 25.73 13 29.04 0.986544954604804 0.991344650098218 1.12962964997592 1.1373320017229 1.40219519099465 1.46004186280013 2 3.24 3 4.53 4 5.16
"56" 550 406 406 10 21.05 11 25.04 12 28.08 0.985837663841683 0.991679891000651 1.1328224984975 1.13270204900312 1.41210147648713 1.45129249198747 2 3.11 3 4.34 4 5.04
"57" 560 396 396 10 20.7 11 24.52 12 27.31 0.98526745693362 0.992559834661764 1.13617660199491 1.12775674720174 1.42250807942873 1.44418589705968 2 3.06 3 4.2 3 4.95
"58" 570 386 386 10 20.37 11 24 12 26.61 0.984421780372893 0.993258568007382 1.1397044932383 1.12397926367345 1.43345388459527 1.43959811263887 2 3 3 4.08 3 4.78
